benchmark,dataset,comp,rational,mem,localmem,coalesced,atomic,transfer,wgsize,F1:transfer/(comp+mem),F2:coalesced/mem,F3:(localmem/mem)*avgws,F4:comp/mem,oracle,runtime,speedup,penalty,runtime_cpu,ci_cpu,ci_mean_cpu,runtime_gpu,ci_gpu,ci_mean_gpu,kernel_nlines,kernel_size
5bf2c1a870433772e8615ccb97d2bc26c1e0c129.cl-A,8192,2,1,3,0,3,0,196608,256,39321.6,1,0.0,0.667,GPU,0.046394,1.49,0.67,0.069142,0.020542,0.297099,0.046394,0.002812,0.060611,9,177
5c23c20bdab821fd9ea08611599c774c03e0d58a.cl-A,1024,1,1,3,0,3,0,24576,256,6144.0,1,0.0,0.333,GPU,0.016717,1.90,0.53,0.031735,0.007655,0.241216,0.016717,0.00351,0.209966,9,172
5c23c20bdab821fd9ea08611599c774c03e0d58a.cl-A,1048576,1,1,3,0,3,0,25165824,256,6291456.0,1,0.0,0.333,CPU,3.317125,2.72,0.37,3.317125,1.105855,0.333378,9.009651,0.001526,0.000169,9,172
5c23c20bdab821fd9ea08611599c774c03e0d58a.cl-A,128,1,1,3,0,3,0,3072,128,768.0,1,0.0,0.333,GPU,0.0152,1.08,0.93,0.016357,0.015569,0.951825,0.0152,0.002836,0.186579,9,172
5c23c20bdab821fd9ea08611599c774c03e0d58a.cl-A,131072,1,1,3,0,3,0,3145728,256,786432.0,1,0.0,0.333,CPU,0.445723,2.39,0.42,0.445723,0.088358,0.198235,1.06457,0.001372,0.001289,9,172
5c23c20bdab821fd9ea08611599c774c03e0d58a.cl-A,16384,1,1,3,0,3,0,393216,256,98304.0,1,0.0,0.333,GPU,0.111334,1.77,0.56,0.197104,0.180693,0.916739,0.111334,0.003073,0.027602,9,172
5c23c20bdab821fd9ea08611599c774c03e0d58a.cl-A,2048,1,1,3,0,3,0,49152,256,12288.0,1,0.0,0.333,GPU,0.017901,4.44,0.23,0.079534,0.019996,0.251414,0.017901,0.00293,0.163678,9,172
5c23c20bdab821fd9ea08611599c774c03e0d58a.cl-A,2097152,1,1,3,0,3,0,50331648,256,12582912.0,1,0.0,0.333,CPU,8.819007,2.11,0.47,8.819007,2.019847,0.229033,18.65015,0.01124,0.000603,9,172
5c23c20bdab821fd9ea08611599c774c03e0d58a.cl-A,256,1,1,3,0,3,0,6144,256,1536.0,1,0.0,0.333,CPU,0.014247,1.10,0.91,0.014247,0.009658,0.677897,0.015731,0.00301,0.191342,9,172
5c23c20bdab821fd9ea08611599c774c03e0d58a.cl-A,262144,1,1,3,0,3,0,6291456,256,1572864.0,1,0.0,0.333,CPU,0.775218,2.72,0.37,0.775218,0.232442,0.299841,2.112083,0.001089,0.000516,9,172
5c23c20bdab821fd9ea08611599c774c03e0d58a.cl-A,4096,1,1,3,0,3,0,98304,256,24576.0,1,0.0,0.333,GPU,0.020646,4.05,0.25,0.083543,0.027459,0.328681,0.020646,0.002844,0.137751,9,172
5c23c20bdab821fd9ea08611599c774c03e0d58a.cl-A,4194304,1,1,3,0,3,0,100663296,256,25165824.0,1,0.0,0.333,CPU,16.508174,2.28,0.44,16.508174,1.875755,0.113626,37.587859,0.413172,0.010992,9,172
5c23c20bdab821fd9ea08611599c774c03e0d58a.cl-A,512,1,1,3,0,3,0,12288,256,3072.0,1,0.0,0.333,GPU,0.019162,1.22,0.82,0.023313,0.017316,0.742762,0.019162,0.003415,0.178217,9,172
5c23c20bdab821fd9ea08611599c774c03e0d58a.cl-A,524288,1,1,3,0,3,0,12582912,256,3145728.0,1,0.0,0.333,CPU,2.050453,2.06,0.48,2.050453,0.454323,0.221572,4.232723,0.00127,0.0003,9,172
5c23c20bdab821fd9ea08611599c774c03e0d58a.cl-A,64,1,1,3,0,3,0,1536,64,384.0,1,0.0,0.333,CPU,0.009121,1.70,0.59,0.009121,0.00336,0.368381,0.015507,0.002674,0.172438,9,172
5c23c20bdab821fd9ea08611599c774c03e0d58a.cl-A,65536,1,1,3,0,3,0,1572864,256,393216.0,1,0.0,0.333,CPU,0.249541,2.17,0.46,0.249541,0.080034,0.320725,0.541491,0.002546,0.004702,9,172
5c23c20bdab821fd9ea08611599c774c03e0d58a.cl-A,8192,1,1,3,0,3,0,196608,256,49152.0,1,0.0,0.333,GPU,0.04663,1.70,0.59,0.079437,0.015721,0.197905,0.04663,0.003332,0.071456,9,172
5c2acd54101a15f2dddb01e595619b7613184373.cl-A,1024,1,1,2,0,2,0,24576,256,8192.0,1,0.0,0.5,GPU,0.016646,3.23,0.31,0.053749,0.016459,0.30622,0.016646,0.002595,0.155893,8,169
5c2acd54101a15f2dddb01e595619b7613184373.cl-A,1048576,1,1,2,0,2,0,25165824,256,8388608.0,1,0.0,0.5,CPU,3.77989,2.39,0.42,3.77989,0.148481,0.039282,9.026662,0.00941,0.001042,8,169
5c2acd54101a15f2dddb01e595619b7613184373.cl-A,128,1,1,2,0,2,0,3072,128,1024.0,1,0.0,0.5,CPU,0.011803,1.27,0.79,0.011803,0.003327,0.281877,0.014976,0.003182,0.212473,8,169
5c2acd54101a15f2dddb01e595619b7613184373.cl-A,131072,1,1,2,0,2,0,3145728,256,1048576.0,1,0.0,0.5,CPU,0.318795,3.34,0.30,0.318795,0.03102,0.097304,1.063974,0.000902,0.000848,8,169
5c2acd54101a15f2dddb01e595619b7613184373.cl-A,16384,1,1,2,0,2,0,393216,256,131072.0,1,0.0,0.5,CPU,0.108435,1.02,0.98,0.108435,0.041691,0.384479,0.111002,0.003282,0.029567,8,169
5c2acd54101a15f2dddb01e595619b7613184373.cl-A,2048,1,1,2,0,2,0,49152,256,16384.0,1,0.0,0.5,GPU,0.017779,3.93,0.25,0.069939,0.024715,0.353379,0.017779,0.002732,0.153664,8,169
5c2acd54101a15f2dddb01e595619b7613184373.cl-A,2097152,1,1,2,0,2,0,50331648,256,16777216.0,1,0.0,0.5,CPU,9.343021,1.99,0.50,9.343021,2.555467,0.273516,18.587987,0.006033,0.000325,8,169
5c2acd54101a15f2dddb01e595619b7613184373.cl-A,256,1,1,2,0,2,0,6144,256,2048.0,1,0.0,0.5,CPU,0.010629,1.41,0.71,0.010629,0.001478,0.139054,0.01504,0.003093,0.205652,8,169
5c2acd54101a15f2dddb01e595619b7613184373.cl-A,262144,1,1,2,0,2,0,6291456,256,2097152.0,1,0.0,0.5,CPU,0.678139,3.12,0.32,0.678139,0.309003,0.455663,2.112845,0.000617,0.000292,8,169
5c2acd54101a15f2dddb01e595619b7613184373.cl-A,4096,1,1,2,0,2,0,98304,256,32768.0,1,0.0,0.5,GPU,0.020243,3.14,0.32,0.063653,0.032479,0.510251,0.020243,0.00248,0.122511,8,169
5c2acd54101a15f2dddb01e595619b7613184373.cl-A,4194304,1,1,2,0,2,0,100663296,256,33554432.0,1,0.0,0.5,CPU,15.645096,2.41,0.42,15.645096,1.736037,0.110964,37.664576,1.119356,0.029719,8,169
5c2acd54101a15f2dddb01e595619b7613184373.cl-A,512,1,1,2,0,2,0,12288,256,4096.0,1,0.0,0.5,GPU,0.015443,6.70,0.15,0.103434,0.21888,2.116132,0.015443,0.003111,0.20145,8,169
5c2acd54101a15f2dddb01e595619b7613184373.cl-A,524288,1,1,2,0,2,0,12582912,256,4194304.0,1,0.0,0.5,CPU,1.539611,2.74,0.36,1.539611,0.6108,0.396724,4.21888,0.001287,0.000305,8,169
5c2acd54101a15f2dddb01e595619b7613184373.cl-A,64,1,1,2,0,2,0,1536,64,512.0,1,0.0,0.5,GPU,0.015027,1.27,0.79,0.019095,0.015828,0.828908,0.015027,0.003032,0.20177,8,169
5c2acd54101a15f2dddb01e595619b7613184373.cl-A,65536,1,1,2,0,2,0,1572864,256,524288.0,1,0.0,0.5,CPU,0.275033,1.97,0.51,0.275033,0.039522,0.143699,0.541158,0.003013,0.005568,8,169
5c2acd54101a15f2dddb01e595619b7613184373.cl-A,8192,1,1,2,0,2,0,196608,256,65536.0,1,0.0,0.5,GPU,0.046528,1.15,0.87,0.05361,0.032733,0.610576,0.046528,0.00322,0.069206,8,169
5c4fb7187ebb31ec34c1a2fe8e05ec4ff547139e.cl-A,1024,1,1,4,0,4,0,24576,256,4915.2,1,0.0,0.25,GPU,0.01671,3.68,0.27,0.061572,0.012844,0.208601,0.01671,0.003023,0.18091,8,179
5c4fb7187ebb31ec34c1a2fe8e05ec4ff547139e.cl-A,1048576,1,1,4,0,4,0,25165824,256,5033164.8,1,0.0,0.25,CPU,4.126886,2.19,0.46,4.126886,0.518024,0.125524,9.02073,0.006488,0.000719,8,179
5c4fb7187ebb31ec34c1a2fe8e05ec4ff547139e.cl-A,128,1,1,4,0,4,0,3072,128,614.4,1,0.0,0.25,CPU,0.012668,1.20,0.83,0.012668,0.008162,0.644301,0.015264,0.002893,0.189531,8,179
5c4fb7187ebb31ec34c1a2fe8e05ec4ff547139e.cl-A,131072,1,1,4,0,4,0,3145728,256,629145.6,1,0.0,0.25,CPU,0.313767,3.39,0.29,0.313767,0.028821,0.091855,1.064467,0.001113,0.001046,8,179
5c4fb7187ebb31ec34c1a2fe8e05ec4ff547139e.cl-A,16384,1,1,4,0,4,0,393216,256,78643.2,1,0.0,0.25,CPU,0.100444,1.11,0.90,0.100444,0.025699,0.255854,0.111181,0.00284,0.025544,8,179
5c4fb7187ebb31ec34c1a2fe8e05ec4ff547139e.cl-A,2048,1,1,4,0,4,0,49152,256,9830.4,1,0.0,0.25,GPU,0.017562,4.55,0.22,0.079982,0.030333,0.379248,0.017562,0.002879,0.163933,8,179
5c4fb7187ebb31ec34c1a2fe8e05ec4ff547139e.cl-A,2097152,1,1,4,0,4,0,50331648,256,10066329.6,1,0.0,0.25,CPU,8.148383,2.26,0.44,8.148383,2.495542,0.306262,18.432262,0.020928,0.001135,8,179
5c4fb7187ebb31ec34c1a2fe8e05ec4ff547139e.cl-A,256,1,1,4,0,4,0,6144,256,1228.8,1,0.0,0.25,CPU,0.011384,1.34,0.75,0.011384,0.002482,0.218025,0.015238,0.00338,0.221814,8,179
5c4fb7187ebb31ec34c1a2fe8e05ec4ff547139e.cl-A,262144,1,1,4,0,4,0,6291456,256,1258291.2,1,0.0,0.25,CPU,0.609667,3.48,0.29,0.609667,0.280274,0.459717,2.119814,0.00117,0.000552,8,179
5c4fb7187ebb31ec34c1a2fe8e05ec4ff547139e.cl-A,4096,1,1,4,0,4,0,98304,256,19660.8,1,0.0,0.25,GPU,0.020128,3.06,0.33,0.061655,0.023856,0.386927,0.020128,0.002734,0.135831,8,179
5c4fb7187ebb31ec34c1a2fe8e05ec4ff547139e.cl-A,4194304,1,1,4,0,4,0,100663296,256,20132659.2,1,0.0,0.25,CPU,11.788441,3.21,0.31,11.788441,2.823375,0.239504,37.811219,1.094187,0.028938,8,179
5c4fb7187ebb31ec34c1a2fe8e05ec4ff547139e.cl-A,512,1,1,4,0,4,0,12288,256,2457.6,1,0.0,0.25,GPU,0.01561,2.21,0.45,0.034557,0.026483,0.766357,0.01561,0.003049,0.195324,8,179
5c4fb7187ebb31ec34c1a2fe8e05ec4ff547139e.cl-A,524288,1,1,4,0,4,0,12582912,256,2516582.4,1,0.0,0.25,CPU,1.736477,2.44,0.41,1.736477,0.387237,0.223002,4.232269,0.000873,0.000206,8,179
5c4fb7187ebb31ec34c1a2fe8e05ec4ff547139e.cl-A,64,1,1,4,0,4,0,1536,64,307.2,1,0.0,0.25,CPU,0.009177,1.97,0.51,0.009177,0.001454,0.15844,0.018074,0.003142,0.173841,8,179
5c4fb7187ebb31ec34c1a2fe8e05ec4ff547139e.cl-A,65536,1,1,4,0,4,0,1572864,256,314572.8,1,0.0,0.25,CPU,0.189674,2.85,0.35,0.189674,0.043885,0.231371,0.541466,0.00281,0.00519,8,179
5c4fb7187ebb31ec34c1a2fe8e05ec4ff547139e.cl-A,8192,1,1,4,0,4,0,196608,256,39321.6,1,0.0,0.25,GPU,0.046458,2.07,0.48,0.096366,0.02761,0.286512,0.046458,0.003267,0.070322,8,179
5c7b82d83755dc6048f0e540838cc4d4a15e890f.cl-A,1024,3,1,6,0,5,0,24576,256,2730.666667,0.833,0.0,0.5,GPU,0.017005,3.47,0.29,0.059002,0.011193,0.189705,0.017005,0.003066,0.1803,8,186
5c7b82d83755dc6048f0e540838cc4d4a15e890f.cl-A,1048576,3,1,6,0,5,0,25165824,256,2796202.666667,0.833,0.0,0.5,CPU,3.842774,2.34,0.43,3.842774,0.929853,0.241974,8.9992,0.010405,0.001156,8,186
5c7b82d83755dc6048f0e540838cc4d4a15e890f.cl-A,128,3,1,6,0,5,0,3072,128,341.333333,0.833,0.0,0.5,CPU,0.00778,1.95,0.51,0.00778,0.001142,0.146787,0.015162,0.002816,0.185727,8,186
5c7b82d83755dc6048f0e540838cc4d4a15e890f.cl-A,131072,3,1,6,0,5,0,3145728,256,349525.333333,0.833,0.0,0.5,CPU,0.34078,3.13,0.32,0.34078,0.023493,0.068939,1.066547,0.0017,0.001594,8,186
5c7b82d83755dc6048f0e540838cc4d4a15e890f.cl-A,16384,3,1,6,0,5,0,393216,256,43690.666667,0.833,0.0,0.5,GPU,0.111302,1.22,0.82,0.136288,0.018037,0.132345,0.111302,0.002957,0.026567,8,186
5c7b82d83755dc6048f0e540838cc4d4a15e890f.cl-A,2048,3,1,6,0,5,0,49152,256,5461.333333,0.833,0.0,0.5,GPU,0.017734,3.82,0.26,0.067703,0.009622,0.142121,0.017734,0.002859,0.161216,8,186
5c7b82d83755dc6048f0e540838cc4d4a15e890f.cl-A,2097152,3,1,6,0,5,0,50331648,256,5592405.333333,0.833,0.0,0.5,CPU,6.741191,2.77,0.36,6.741191,0.822025,0.121941,18.675891,0.057937,0.003102,8,186
5c7b82d83755dc6048f0e540838cc4d4a15e890f.cl-A,256,3,1,6,0,5,0,6144,256,682.666667,0.833,0.0,0.5,CPU,0.009987,1.52,0.66,0.009987,0.002253,0.225593,0.015194,0.002922,0.192313,8,186
5c7b82d83755dc6048f0e540838cc4d4a15e890f.cl-A,262144,3,1,6,0,5,0,6291456,256,699050.666667,0.833,0.0,0.5,CPU,0.940544,2.26,0.44,0.940544,0.300195,0.319172,2.128314,0.00031,0.000146,8,186
5c7b82d83755dc6048f0e540838cc4d4a15e890f.cl-A,4096,3,1,6,0,5,0,98304,256,10922.666667,0.833,0.0,0.5,GPU,0.02064,2.50,0.40,0.05157,0.015727,0.304964,0.02064,0.003038,0.14719,8,186
5c7b82d83755dc6048f0e540838cc4d4a15e890f.cl-A,4194304,3,1,6,0,5,0,100663296,256,11184810.666667,0.833,0.0,0.5,CPU,14.607544,2.58,0.39,14.607544,4.979131,0.34086,37.644192,0.164781,0.004377,8,186
5c7b82d83755dc6048f0e540838cc4d4a15e890f.cl-A,512,3,1,6,0,5,0,12288,256,1365.333333,0.833,0.0,0.5,GPU,0.015392,1.80,0.55,0.027741,0.018026,0.649796,0.015392,0.003019,0.196141,8,186
5c7b82d83755dc6048f0e540838cc4d4a15e890f.cl-A,524288,3,1,6,0,5,0,12582912,256,1398101.333333,0.833,0.0,0.5,CPU,2.146861,1.98,0.50,2.146861,0.364893,0.169966,4.251866,0.006643,0.001562,8,186
5c7b82d83755dc6048f0e540838cc4d4a15e890f.cl-A,64,3,1,6,0,5,0,1536,64,170.666667,0.833,0.0,0.5,CPU,0.01137,1.32,0.76,0.01137,0.016705,1.469217,0.01497,0.003528,0.235671,8,186
5c7b82d83755dc6048f0e540838cc4d4a15e890f.cl-A,65536,3,1,6,0,5,0,1572864,256,174762.666667,0.833,0.0,0.5,CPU,0.165858,3.27,0.31,0.165858,0.043193,0.260422,0.54313,0.002615,0.004815,8,186
5c7b82d83755dc6048f0e540838cc4d4a15e890f.cl-A,8192,3,1,6,0,5,0,196608,256,21845.333333,0.833,0.0,0.5,GPU,0.049306,1.33,0.75,0.065385,0.006129,0.093737,0.049306,0.003301,0.066949,8,186
5c82f0f72c7ebe789cb874c02bfd33ba3ed749fb.cl-A,1024,0,1,2,0,2,0,16384,256,8192.0,1,0.0,0,GPU,0.014688,4.09,0.24,0.060007,0.01839,0.306464,0.014688,0.003203,0.218069,9,157
5c82f0f72c7ebe789cb874c02bfd33ba3ed749fb.cl-A,1048576,0,1,2,0,2,0,16777216,256,8388608.0,1,0.0,0,CPU,2.663277,2.23,0.45,2.663277,0.024287,0.009119,5.93017,0.135195,0.022798,9,157
5c82f0f72c7ebe789cb874c02bfd33ba3ed749fb.cl-A,128,0,1,2,0,2,0,2048,128,1024.0,1,0.0,0,CPU,0.009597,1.42,0.70,0.009597,0.011958,1.246014,0.013658,0.002942,0.215405,9,157
5c82f0f72c7ebe789cb874c02bfd33ba3ed749fb.cl-A,131072,0,1,2,0,2,0,2097152,256,1048576.0,1,0.0,0,CPU,0.228393,3.12,0.32,0.228393,0.031084,0.136099,0.711674,0.002496,0.003507,9,157
5c82f0f72c7ebe789cb874c02bfd33ba3ed749fb.cl-A,16384,0,1,2,0,2,0,262144,256,131072.0,1,0.0,0,GPU,0.077894,1.23,0.81,0.096171,0.007229,0.075168,0.077894,0.00338,0.043392,9,157
5c82f0f72c7ebe789cb874c02bfd33ba3ed749fb.cl-A,2048,0,1,2,0,2,0,32768,256,16384.0,1,0.0,0,GPU,0.015469,3.38,0.30,0.052213,0.020304,0.388869,0.015469,0.004149,0.268214,9,157
5c82f0f72c7ebe789cb874c02bfd33ba3ed749fb.cl-A,2097152,0,1,2,0,2,0,33554432,256,16777216.0,1,0.0,0,CPU,5.459167,2.27,0.44,5.459167,0.490279,0.089808,12.378451,0.001549,0.000125,9,157
5c82f0f72c7ebe789cb874c02bfd33ba3ed749fb.cl-A,256,0,1,2,0,2,0,4096,256,2048.0,1,0.0,0,CPU,0.009024,1.49,0.67,0.009024,0.00056,0.062057,0.013459,0.003013,0.223865,9,157
5c82f0f72c7ebe789cb874c02bfd33ba3ed749fb.cl-A,262144,0,1,2,0,2,0,4194304,256,2097152.0,1,0.0,0,CPU,0.563405,2.50,0.40,0.563405,0.113801,0.201988,1.407584,0.001841,0.001308,9,157
5c82f0f72c7ebe789cb874c02bfd33ba3ed749fb.cl-A,4096,0,1,2,0,2,0,65536,256,32768.0,1,0.0,0,GPU,0.017075,2.64,0.38,0.045005,0.004752,0.105588,0.017075,0.0033,0.193265,9,157
5c82f0f72c7ebe789cb874c02bfd33ba3ed749fb.cl-A,4194304,0,1,2,0,2,0,67108864,256,33554432.0,1,0.0,0,CPU,12.726163,1.97,0.51,12.726163,4.308401,0.338547,25.095142,0.4714,0.018785,9,157
5c82f0f72c7ebe789cb874c02bfd33ba3ed749fb.cl-A,512,0,1,2,0,2,0,8192,256,4096.0,1,0.0,0,GPU,0.013734,1.39,0.72,0.019066,0.017668,0.926676,0.013734,0.003076,0.22397,9,157
5c82f0f72c7ebe789cb874c02bfd33ba3ed749fb.cl-A,524288,0,1,2,0,2,0,8388608,256,4194304.0,1,0.0,0,CPU,1.351207,2.08,0.48,1.351207,0.364656,0.269874,2.81273,0.00113,0.000402,9,157
5c82f0f72c7ebe789cb874c02bfd33ba3ed749fb.cl-A,64,0,1,2,0,2,0,1024,64,512.0,1,0.0,0,CPU,0.006076,2.28,0.44,0.006076,0.004133,0.680217,0.013824,0.003085,0.223163,9,157
5c82f0f72c7ebe789cb874c02bfd33ba3ed749fb.cl-A,65536,0,1,2,0,2,0,1048576,256,524288.0,1,0.0,0,CPU,0.181474,2.01,0.50,0.181474,0.120013,0.661323,0.364224,0.003536,0.009708,9,157
5c82f0f72c7ebe789cb874c02bfd33ba3ed749fb.cl-A,8192,0,1,2,0,2,0,131072,256,65536.0,1,0.0,0,GPU,0.034573,2.14,0.47,0.073891,0.010784,0.145945,0.034573,0.003127,0.090446,9,157
5cc08086c3ccee1fa8cb1eb26a6d87a1edc1cbec.cl-A,1024,4,0,1,0,1,0,24576,256,4915.2,1,0.0,4,GPU,0.016506,1.82,0.55,0.030115,0.009832,0.326482,0.016506,0.003135,0.189931,9,186
5cc08086c3ccee1fa8cb1eb26a6d87a1edc1cbec.cl-A,1048576,4,0,1,0,1,0,25165824,256,5033164.8,1,0.0,4,CPU,3.716656,2.41,0.41,3.716656,0.097455,0.026221,8.960083,0.008997,0.001004,9,186
5cc08086c3ccee1fa8cb1eb26a6d87a1edc1cbec.cl-A,128,4,0,1,0,1,0,3072,128,614.4,1,0.0,4,CPU,0.014303,1.06,0.94,0.014303,0.010346,0.723345,0.015174,0.003173,0.209108,9,186
5cc08086c3ccee1fa8cb1eb26a6d87a1edc1cbec.cl-A,131072,4,0,1,0,1,0,3145728,256,629145.6,1,0.0,4,CPU,0.415706,2.56,0.39,0.415706,0.082777,0.199124,1.062835,0.001092,0.001027,9,186
5cc08086c3ccee1fa8cb1eb26a6d87a1edc1cbec.cl-A,16384,4,0,1,0,1,0,393216,256,78643.2,1,0.0,4,GPU,0.110829,1.16,0.86,0.128996,0.032456,0.251605,0.110829,0.002859,0.025796,9,186
5cc08086c3ccee1fa8cb1eb26a6d87a1edc1cbec.cl-A,2048,4,0,1,0,1,0,49152,256,9830.4,1,0.0,4,GPU,0.017664,12.74,0.08,0.225055,0.366475,1.62838,0.017664,0.002756,0.156024,9,186
5cc08086c3ccee1fa8cb1eb26a6d87a1edc1cbec.cl-A,2097152,4,0,1,0,1,0,50331648,256,10066329.6,1,0.0,4,CPU,6.911756,2.67,0.37,6.911756,1.015537,0.146929,18.46247,0.03514,0.001903,9,186
5cc08086c3ccee1fa8cb1eb26a6d87a1edc1cbec.cl-A,256,4,0,1,0,1,0,6144,256,1228.8,1,0.0,4,CPU,0.009512,1.59,0.63,0.009512,0.00319,0.335366,0.015149,0.003303,0.218034,9,186
5cc08086c3ccee1fa8cb1eb26a6d87a1edc1cbec.cl-A,262144,4,0,1,0,1,0,6291456,256,1258291.2,1,0.0,4,CPU,0.79237,2.65,0.38,0.79237,0.111647,0.140903,2.103686,0.001862,0.000885,9,186
5cc08086c3ccee1fa8cb1eb26a6d87a1edc1cbec.cl-A,4096,4,0,1,0,1,0,98304,256,19660.8,1,0.0,4,GPU,0.020051,5.71,0.18,0.114538,0.151134,1.31951,0.020051,0.002837,0.141489,9,186
5cc08086c3ccee1fa8cb1eb26a6d87a1edc1cbec.cl-A,4194304,4,0,1,0,1,0,100663296,256,20132659.2,1,0.0,4,CPU,13.418005,2.78,0.36,13.418005,2.174611,0.162067,37.262374,0.190338,0.005108,9,186
5cc08086c3ccee1fa8cb1eb26a6d87a1edc1cbec.cl-A,512,4,0,1,0,1,0,12288,256,2457.6,1,0.0,4,GPU,0.015322,2.33,0.43,0.035745,0.017474,0.488852,0.015322,0.00314,0.204934,9,186
5cc08086c3ccee1fa8cb1eb26a6d87a1edc1cbec.cl-A,524288,4,0,1,0,1,0,12582912,256,2516582.4,1,0.0,4,CPU,1.854675,2.27,0.44,1.854675,0.29209,0.157489,4.20583,0.003383,0.000804,9,186
5cc08086c3ccee1fa8cb1eb26a6d87a1edc1cbec.cl-A,64,4,0,1,0,1,0,1536,64,307.2,1,0.0,4,CPU,0.014987,1.18,0.85,0.014987,0.015701,1.047641,0.017715,0.003843,0.216935,9,186
5cc08086c3ccee1fa8cb1eb26a6d87a1edc1cbec.cl-A,65536,4,0,1,0,1,0,1572864,256,314572.8,1,0.0,4,CPU,0.174951,3.09,0.32,0.174951,0.053195,0.304057,0.541242,0.003071,0.005674,9,186
5cc08086c3ccee1fa8cb1eb26a6d87a1edc1cbec.cl-A,8192,4,0,1,0,1,0,196608,256,39321.6,1,0.0,4,GPU,0.045811,1.66,0.60,0.075903,0.012127,0.15977,0.045811,0.002972,0.064875,9,186
5d403a3b880487bd90abc309f57d06b092dca1a4.cl-A,1024,1,1,5,0,4,0,24576,256,4096.0,0.8,0.0,0.2,GPU,0.016826,1.90,0.53,0.031959,0.012373,0.387152,0.016826,0.003194,0.189825,8,175
5d403a3b880487bd90abc309f57d06b092dca1a4.cl-A,1048576,1,1,5,0,4,0,25165824,256,4194304.0,0.8,0.0,0.2,CPU,3.573231,2.54,0.39,3.573231,1.219529,0.341296,9.081901,0.015645,0.001723,8,175
5d403a3b880487bd90abc309f57d06b092dca1a4.cl-A,128,1,1,5,0,4,0,3072,128,512.0,0.8,0.0,0.2,CPU,0.011217,1.35,0.74,0.011217,0.002864,0.255327,0.015142,0.003046,0.201162,8,175
5d403a3b880487bd90abc309f57d06b092dca1a4.cl-A,131072,1,1,5,0,4,0,3145728,256,524288.0,0.8,0.0,0.2,CPU,0.310302,3.44,0.29,0.310302,0.053856,0.17356,1.066182,0.001752,0.001643,8,175
5d403a3b880487bd90abc309f57d06b092dca1a4.cl-A,16384,1,1,5,0,4,0,393216,256,65536.0,0.8,0.0,0.2,GPU,0.111507,1.01,0.99,0.113002,0.025596,0.226509,0.111507,0.002902,0.026025,8,175
5d403a3b880487bd90abc309f57d06b092dca1a4.cl-A,2048,1,1,5,0,4,0,49152,256,8192.0,0.8,0.0,0.2,GPU,0.017933,2.84,0.35,0.050942,0.014528,0.285187,0.017933,0.002673,0.149055,8,175
5d403a3b880487bd90abc309f57d06b092dca1a4.cl-A,2097152,1,1,5,0,4,0,50331648,256,8388608.0,0.8,0.0,0.2,CPU,6.727432,2.75,0.36,6.727432,1.232256,0.183169,18.501786,0.021172,0.001144,8,175
5d403a3b880487bd90abc309f57d06b092dca1a4.cl-A,256,1,1,5,0,4,0,6144,256,1024.0,0.8,0.0,0.2,GPU,0.015354,1.10,0.91,0.016859,0.007868,0.466694,0.015354,0.002756,0.179497,8,175
5d403a3b880487bd90abc309f57d06b092dca1a4.cl-A,262144,1,1,5,0,4,0,6291456,256,1048576.0,0.8,0.0,0.2,CPU,0.964598,2.20,0.45,0.964598,0.293218,0.303979,2.125574,0.001195,0.000562,8,175
5d403a3b880487bd90abc309f57d06b092dca1a4.cl-A,4096,1,1,5,0,4,0,98304,256,16384.0,0.8,0.0,0.2,GPU,0.02032,4.13,0.24,0.083893,0.028809,0.343402,0.02032,0.002955,0.145423,8,175
5d403a3b880487bd90abc309f57d06b092dca1a4.cl-A,4194304,1,1,5,0,4,0,100663296,256,16777216.0,0.8,0.0,0.2,CPU,16.859835,2.23,0.45,16.859835,3.725586,0.220974,37.529408,0.010874,0.00029,8,175
5d403a3b880487bd90abc309f57d06b092dca1a4.cl-A,512,1,1,5,0,4,0,12288,256,2048.0,0.8,0.0,0.2,GPU,0.015405,1.64,0.61,0.025338,0.019455,0.767819,0.015405,0.002861,0.185719,8,175
5d403a3b880487bd90abc309f57d06b092dca1a4.cl-A,524288,1,1,5,0,4,0,12582912,256,2097152.0,0.8,0.0,0.2,CPU,1.596278,2.66,0.38,1.596278,0.496977,0.311335,4.247072,0.001141,0.000269,8,175
5d403a3b880487bd90abc309f57d06b092dca1a4.cl-A,64,1,1,5,0,4,0,1536,64,256.0,0.8,0.0,0.2,CPU,0.006453,3.41,0.29,0.006453,0.003665,0.567953,0.021978,0.00349,0.158795,8,175
5d403a3b880487bd90abc309f57d06b092dca1a4.cl-A,65536,1,1,5,0,4,0,1572864,256,262144.0,0.8,0.0,0.2,CPU,0.194479,2.78,0.36,0.194479,0.047784,0.245703,0.541478,0.002757,0.005092,8,175
5d403a3b880487bd90abc309f57d06b092dca1a4.cl-A,8192,1,1,5,0,4,0,196608,256,32768.0,0.8,0.0,0.2,GPU,0.046298,1.90,0.53,0.087817,0.003972,0.04523,0.046298,0.002685,0.057994,8,175
5dc6cff63a01aef7707901b8a633ba3a7efda06a.cl-A,1024,0,0,5,0,5,0,24576,256,4915.2,1,0.0,0,GPU,0.01721,7.10,0.14,0.122249,0.204192,1.670296,0.01721,0.003346,0.194422,15,309
